paper_link,paper_title,handle,message
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@IDstewardship,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@JCAlverdy,"Congrats to @DrMJoyner and @ACasadevall1. A strong scientific premise to apply convalescent plasma in a crisis situation. The foundation for efficacy has been established, now the approach can be refined. So exciting- more to come @LuciaMadariaga"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@WendyENThomas,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@DeepaDNanayakk1,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@kausikdatta22,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ACasadevall1,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@akkaufman,"RT @ASPphysician: Unfortunately, in my opinion, we are no further ahead in understanding the role of convalescent plasma.  A study of even…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@tckremmin,@JamesPeppers @TChramosta @GlennMackay12 https://t.co/b14lvW7xtl
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@Alexxdicunta,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@NateBahrMD,"RT @ASPphysician: Unfortunately, in my opinion, we are no further ahead in understanding the role of convalescent plasma.  A study of even…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ASPphysician,"Unfortunately, in my opinion, we are no further ahead in understanding the role of convalescent plasma.  A study of even 10K patients would have probably given us an answer.  I sure hope @CONCOR1Trial (which is seeking only 1200 participants) can give us a"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@gpollara,"RT @dr_michaelmarks: 35,322 missed opportunities. I will never understand this approach to assessing treatment efficacy. https://t.co/ZEpAy…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@MicrobLog_me_uk,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@dr_michaelmarks,"35,322 missed opportunities. I will never understand this approach to assessing treatment efficacy."
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@bjgzz,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@RobinFlynn20,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience https://t.co/JhvpkSbouC
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ChandyJohnLab,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@Dr_Bacillus,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@IDRoadrunner,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@AntifaDisabled,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@TomWalshMD13,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@PergamIC,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@prat1112001,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience   https://t.co/zJCNk26xBl
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@10minus6cosm,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@TamarAzikuri,RT @ShohamTxID: ⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ShohamTxID,⁦@DrMJoyner⁩  ⁦@ACasadevall1⁩  and team did it! Now let’s figure out how to move forward  https://t.co/KM4xmAUwdO
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@pash22,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@alfred_luk,Unfortunate this wasn’t a RCT with this many patients.
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@SajalTanna,"RT @GermHunterMD: 🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mo…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ishan_bhupendra,"@drakchaurasia @DrSubhasree @Dharmen46587056  Preliminary results from convalescent plasma  35,322 patients  Not an RCT  But, lower mortality with earlier administration & higher antibody titre support possible efficacy . https://t.co/qL1yCecml6 https"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@nbennett04,Previous safety data (20k pts) from this group showing low ADRs (<1%) and now clinical data from the Mayo plasma EAP👇.
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@GermHunterMD,"🔥 Preliminary results from convalescent plasma Expanded Access Program 🔥   35,322 patients 😯  Not an RCT 😞  But, lower mortality with earlier administration & higher antibody titre support possible efficacy 🧐  https://t.co/xwzz3mQ0qX https://t.co/Utquk"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@OncoAlert,"RT @Aiims1742: Preprint by @DrMJoyner @ACasadevall1 & colleagues (US Early Access Program #COVID19 Plasma consortium): After 3 months , >35…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@ayirpelle,"RT @GaetanBurgio: This open labeled study evaluated the effect of convalescent plasma among 35,322 Hospitalized Patients with #COVID19 => r…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@MassatoHirai,"RT @GaetanBurgio: This open labeled study evaluated the effect of convalescent plasma among 35,322 Hospitalized Patients with #COVID19 => r…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@AkshaySharmaMD,Convalescent plasma could reduce mortality if given early during #COVID19 and has high antibody levels ⁦@MedArXiv⁩ https://t.co/WEztDmSD2B
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@BenGewurz,"Promising results for convalescent plasma treatment. Earlier is better, as with the antiviral remdesivir. Would be interesting to see the result of antibody + rendesivir"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@outbreaksci,"Contribute a rapid review or request one for ""Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: ..."" (https://t.co/5U17E2VoGv). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.12.20169359) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@outbreaksci,New #COVID19 preprint: Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience https://t.co/5U17E2VoGv
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@_hoeman,"RT @GaetanBurgio: This open labeled study evaluated the effect of convalescent plasma among 35,322 Hospitalized Patients with #COVID19 => r…"
http://medrxiv.org/cgi/content/short/2020.08.12.20169359,Effect of Convalescent Plasma on Mortality among Hospitalized Patients with COVID-19: Initial Three-Month Experience,@drivandalism,"RT @GaetanBurgio: This open labeled study evaluated the effect of convalescent plasma among 35,322 Hospitalized Patients with #COVID19 => r…"
